"ID","아파트명","지번주소","세대수","임대수","동수","용적률","건폐율","주차대수"
"125018","인산엘르빌","서울 은평구 응암동 120-2",8,0,1,352,59,4
"101980","인성","서울 강북구 미아동 224-40",17,0,1,284,59,17
"130250","인암빌(도시형)","서울 성동구 사근동 210-4",84,0,1,199,42,38
"1164","인왕","서울 서대문구 홍제동 104-58",132,0,4,0,0,70
"3500","인왕궁","서울 서대문구 홍제동 104-6",113,0,3,0,0,0
"127373","인왕드림빌","서울 서대문구 홍제동 82-81",19,0,1,269,59,21
"107071","인왕산2차아이파크","서울 종로구 무악동 88",167,0,5,245,28,210
"3394","인왕산벽산","서울 서대문구 홍제동 465",236,0,2,244,19,264
"17520","인왕산어울림","서울 서대문구 홍제동 467",123,0,2,248,24,243
"100673","인왕산한신휴플러스","서울 서대문구 홍제동 469",115,0,1,250,50,289
"945","인왕산현대(인왕산힐스테이트)","서울 서대문구 홍제동 460",700,0,10,0,0,815
"22788","인왕산현대아이파크","서울 종로구 무악동 60",810,0,17,247,20,1108
"13458","인우","서울 은평구 증산동 252",47,0,1,298,28,55
"8765","인우","서울 양천구 목동 771-31",38,0,1,274,45,43
"9922","인우","서울 은평구 갈현동 281-222",53,0,3,0,0,51
"1141","인정","서울 동작구 사당동 196",55,0,1,0,0,0
"123799","인정(도시형)","서울 영등포구 영등포동2가 94-126",27,0,1,399,57,14
"119826","인정타운(도시형)","서울 영등포구 영등포동2가 28-151",29,0,1,399,59,6
"9020","인택스빌","서울 송파구 문정동 114",48,0,2,293,28,48
"9050","인택스빌3차","서울 송파구 방이동 186-12",12,0,1,260,49,12
"13898","인택스파크뷰","서울 강동구 성내동 448-17",18,0,1,297,28,17
"22403","인택파크랜드","서울 송파구 방이동 185",38,0,1,429,40,63
"8886","인텍스빌","서울 송파구 방이동 130-19",14,0,1,297,59,16
"26267","인텍스빌2차","서울 송파구 방이동 222",18,0,1,299,38,13
"9272","인헌","서울 관악구 봉천동 1725",216,117,3,169,33,113
"104141","일광","서울 강서구 화곡동 343-33",14,0,1,275,59,12
"120668","일광2차","서울 강서구 화곡동 343-21",12,0,1,298,56,11
"101555","일동행복세상","서울 관악구 봉천동 41-346",19,0,1,186,43,20
"107253","일동행복세상","서울 구로구 구로동 446-54",19,0,1,257,52,28
"1039","일두","서울 관악구 봉천동 1021",204,0,5,170,0,150
"1281","일성","서울 종로구 평창동 145-5",60,0,2,72,18,52
"10607","일성스카이빌","서울 강서구 화곡동 914-3",120,0,1,604,59,164
"102714","일성트루엘","서울 동대문구 장안동 581",116,10,2,239,29,121
"3186","일성파크","서울 광진구 군자동 99",357,0,2,270,18,362
"3839","일신강변","서울 중랑구 면목동 1520",62,0,1,305,29,58
"23112","일신건영휴먼빌","서울 마포구 합정동 470",68,0,1,240,27,79
"8561","일신건영휴먼빌","서울 성북구 돈암동 524",689,0,11,286,22,993
"9241","일신건영휴먼빌","서울 강서구 염창동 298",166,0,3,280,24,187
"9788","일신건영휴먼빌","서울 강서구 가양동 1496",177,0,3,237,21,193
"16778","일신반포빌라트","서울 서초구 반포동 48-7",17,0,1,265,35,33
"10536","일신파스텔","서울 양천구 목동 721-2",40,0,1,322,32,44
"8999","일심","서울 강동구 성내동 396-10",28,0,1,279,44,30
"126297","일원펠리체","서울 은평구 불광동 13-23",8,0,1,322,57,4
"15502","일진아이윌","서울 양천구 신정동 1218-1",49,0,1,208,26,59
"22577","일진아이윌","서울 서대문구 연희동 218-16",42,0,1,248,25,46
"13655","일현세일","서울 강서구 화곡동 901-10",14,0,1,381,58,17
"116","임괄","서울 구로구 개봉동 199-4",99,0,2,176,16,0
"193","임광","서울 노원구 상계동 694",420,0,4,208,14,517
"472","임광1,2차","서울 서초구 방배동 1015",418,0,6,184,17,460
"474","임광3차","서울 서초구 방배동 1011-1",316,0,4,229,22,0
"9449","임광관악파크","서울 관악구 신림동 1727",465,0,5,334,19,530
"22895","임선웰빙","서울 용산구 효창동 5-72",14,0,1,260,42,15
"1090","임성","서울 노원구 공릉동 389-13",68,0,1,290,28,62
"100613","임탑(100동)","서울 은평구 신사동 12-1",19,0,1,238,50,23
"12848","임탑(101동)","서울 은평구 신사동 364",38,0,1,248,34,36
"112640","임탑A","서울 강서구 화곡동 915-30",15,0,1,355,57,14
"112641","임탑B","서울 강서구 화곡동 925-24",14,0,1,376,59,13
"16468","자선메르시안(115-27)","서울 은평구 응암동 115-27",10,0,1,366,59,6
"118712","자선메르시안(118-62)","서울 은평구 응암동 118-62",4,0,1,292,59,4
"103013","자선메르시안(119-15)","서울 은평구 응암동 119-15",19,0,1,359,59,15
"102704","자선메르시안(123-26)","서울 은평구 응암동 123-26",22,0,2,0,0,8
"108005","자선메르시안(162-18)","서울 은평구 증산동 162-18",18,0,1,298,59,17
"107925","자선메르시안(162-20)","서울 은평구 증산동 162-20",17,0,1,299,57,20
"105998","자선메르시안(162-21)","서울 은평구 증산동 162-21",19,0,1,298,51,21
"106015","자선메르시안(164-17)","서울 은평구 증산동 164-17",20,0,1,273,59,23
"105664","자선메르시안(193-1)","서울 은평구 증산동 193-1",18,0,1,245,43,19
"13866","자선메르시안(253)","서울 은평구 증산동 253",55,0,3,249,35,27
"23796","자선메르시안(400)","서울 은평구 응암동 400",96,0,1,219,55,112
"107164","자성","서울 양천구 신정동 1210-1",18,0,1,284,55,18
"1059","자양","서울 광진구 자양동 658-14",112,0,5,0,0,140
"3344","자양10차현대홈타운","서울 광진구 자양동 792",245,0,6,288,24,324
"102","자양2차현대","서울 광진구 자양동 761",235,0,1,312,25,205
"907","자양5차현대","서울 광진구 자양동 642",270,0,3,384,29,278
"3345","자양7차현대홈타운","서울 광진구 자양동 788",252,0,4,289,24,267
"3347","자양8차현대홈타운","서울 광진구 자양동 789",257,0,5,276,19,323
"3348","자양9차현대홈타운","서울 광진구 자양동 790",119,0,2,283,25,147
"133915","자양명진센트라임(도시형)","서울 광진구 자양동 219-11",27,0,1,329,50,20
"93","자양우성3차","서울 광진구 자양동 516",464,0,7,207,21,193
"94","자양우성4차","서울 광진구 자양동 578",66,0,1,0,0,50
"95","자양우성5차","서울 광진구 자양동 553-41",80,0,1,230,23,41
"100","자양한양","서울 광진구 자양동 695",444,0,6,156,0,444
"2991","자양현대(645-5)","서울 광진구 자양동 645-5",182,0,2,280,22,159
"103","자양현대3차","서울 광진구 자양동 670",439,0,2,357,28,340
"25664","자양훼미리","서울 광진구 자양동 678-8",12,0,1,197,38,13
"17799","자양힐","서울 광진구 자양동 810",64,0,1,231,31,73
"116308","자연인(도시형)","서울 중랑구 면목동 139-6",20,0,2,199,47,16
"138726","자이","서울 관악구 신림동 1412-3",27,0,1,386,58,16
"26697","자이파인빌","서울 송파구 문정동 68-1",38,0,2,0,0,38
"110334","자인M타워(도시형)","서울 동대문구 이문동 341-15",36,0,1,792,59,16
"116963","자하클래식(도시형)","서울 강서구 화곡동 24-39",30,0,1,840,59,15
"128418","자현유하우스","서울 서초구 방배동 940-4",57,0,2,199,38,56
"613","잠실(방이)한양3차","서울 송파구 방이동 225",252,0,3,152,0,277
"26334","잠실(신동아예지움)","서울 송파구 잠실동 307-2",19,0,1,250,29,19
"12827","잠실대우레이크월드","서울 송파구 송파동 58-1",69,0,1,698,55,181
"8972","잠실시그마타워","서울 송파구 신천동 7-19",84,0,1,921,47,348
"116321","잠실아레나","서울 송파구 삼전동 8-12",12,0,1,359,59,9
"22805","잠실아르누보팰리스","서울 송파구 송파동 7-1",53,0,1,399,33,122
"3035","잠실아이스페이스","서울 송파구 신천동 11-10",84,0,1,1062,51,225
"22627","잠실엘스","서울 송파구 잠실동 19",5678,0,72,275,16,7712
"115046","잠실올림픽공원아이파크","서울 송파구 풍납동 514",697,95,7,299,22,951
"13374","잠실월드메르디앙","서울 송파구 잠실동 175-4",96,0,2,549,53,110
"639","잠실주공5단지","서울 송파구 잠실동 27",3930,0,30,138,0,2411
"18474","잠실파라다이스","서울 송파구 방이동 40",48,0,1,599,59,77
"22639","잠실포스코더샵","서울 송파구 잠실동 336-5",86,0,1,578,53,103
"102616","잠실푸르지오월드마크","서울 송파구 신천동 11-4",288,0,2,598,38,506
"3751","잠실한솔","서울 송파구 석촌동 285",393,0,7,336,26,423
"3415","잠원대우아이빌","서울 서초구 잠원동 42-13",168,0,3,298,48,168
"8225","잠원브라운스톤","서울 서초구 잠원동 67-2",83,0,1,297,24,94
"3524","잠원빌라트","서울 서초구 잠원동 55-7",19,0,1,241,30,41
"101522","잠원상지리츠빌카일룸","서울 서초구 잠원동 49-7",14,0,1,229,19,38
"120260","잠원시티","서울 서초구 잠원동 71-8",29,0,1,229,27,15
"23969","잠원씨제이빌리지","서울 서초구 잠원동 63",17,0,1,249,29,29
"25081","잠원아이비","서울 서초구 잠원동 34-1",31,0,1,249,36,38
"3416","잠원월드메르디앙","서울 서초구 잠원동 33-11",107,0,1,291,29,132
"9972","잠원위브","서울 서초구 잠원동 76-2",49,0,1,299,36,49
"3522","잠원중앙하이츠(A동)","서울 서초구 잠원동 71-15",18,0,1,226,16,44
"1170","잠원중앙하이츠(B동)","서울 서초구 잠원동 71-17",126,0,1,349,24,126
"14177","잠원트루빌","서울 서초구 잠원동 33-7",19,0,1,249,56,23
"517","잠원한신","서울 서초구 잠원동 56-3",540,0,7,237,18,540
"538","잠원한신그린","서울 서초구 잠원동 65-8",150,0,1,227,17,136
"545","잠원현대","서울 서초구 잠원동 53",238,0,2,299,23,158
"546","잠원현대훼밀리","서울 서초구 잠원동 59-3",113,0,1,342,24,113
"542","잠원훼미리","서울 서초구 잠원동 51",288,0,3,0,0,576
"102936","장미","서울 서대문구 충정로3가 30-9",19,0,1,199,50,25
"13247","장미","서울 서초구 서초동 1364-51",18,0,1,260,50,24
"13558","장미","서울 관악구 봉천동 917-1",18,0,1,283,59,18
"16381","장미","서울 용산구 한남동 732-19",40,0,1,0,0,0
"17114","장미","서울 금천구 독산동 889-26",36,0,2,327,38,32
"262","장미","서울 노원구 하계동 273",1880,0,15,192,18,540
"3135","장미","서울 강서구 공항동 61-2",19,0,1,151,37,12
"3845","장미","서울 중랑구 묵동 188-1",100,0,3,165,19,0
"558","장미","서울 성동구 성수동1가 656-421",173,0,6,0,0,0
"751","장미","서울 영등포구 여의도동 40",196,0,2,0,0,196
"9488","장미","서울 마포구 합정동 466",45,0,1,317,39,38
"22","장미(도시개발1단지)","서울 강서구 방화동 841",387,0,3,211,17,233
"389","장미1차","서울 송파구 신천동 7",2100,0,21,184,0,2100
"3754","장미2차","서울 송파구 신천동 11",1302,0,10,0,0,1302
"622","장미3차","서울 송파구 신천동 11",120,0,2,0,0,0
"11190","장미맨션","서울 용산구 이촌동 302-64",66,0,1,279,15,64
"14137","장방","서울 강동구 천호동 36-9",14,0,1,182,28,15
"16912","장복엘리트타운","서울 서초구 서초동 1517-1",18,0,1,242,39,23
"101530","장수마을","서울 양천구 신월동 1037",60,0,2,249,23,60
"25871","장수마을동원데자뷰2단지","서울 양천구 신월동 1049",118,0,3,247,21,125
"12974","장승","서울 동작구 상도동 212-99",19,0,1,258,59,18
"104514","장안공감대2차","서울 동대문구 장안동 375-7",30,0,2,0,0,40
"103745","장안뉴시티(도시형)","서울 동대문구 장안동 372-5",149,0,1,649,59,11
"3375","장안래미안1차","서울 동대문구 장안동 354-2",558,0,8,297,23,693
"8802","장안래미안2차","서울 동대문구 장안동 329-3",1786,0,24,299,19,2073
"105263","장안마루하우스(도시형)","서울 동대문구 장안동 94-27",99,0,1,296,54,91
"9045","장안삼성쉐르빌","서울 동대문구 장안동 371-1",254,0,1,809,59,614
"103467","장안상록파라브","서울 동대문구 장안동 440-1",45,0,3,0,0,51
"107376","장안신부파스카3차","서울 동대문구 장안동 319-2",25,0,2,0,0,33
"108611","장안신부파스카4차","서울 동대문구 장안동 313-7",24,0,1,298,59,27
"23232","장안신일해피트리1차","서울 동대문구 장안동 564",62,0,1,248,31,64
"22118","장안신일해피트리3차","서울 동대문구 장안동 568",88,0,1,249,26,95
"25825","장안아인리베","서울 동대문구 장안동 310-5",36,0,1,255,45,48
"103129","장안애캐슬","서울 동대문구 장안동 346-9",15,0,1,378,59,9
"135360","장안에스아이팰리스","서울 동대문구 장안동 416-1",99,0,1,659,55,82
"24335","장안예원","서울 동대문구 장안동 418-4",19,0,1,298,49,17
"103736","장안우성4차","서울 동대문구 장안동 463-10",21,0,1,296,45,27
"11391","장안정은스카이빌(101동)","서울 동대문구 장안동 327",107,0,1,298,25,124
"19215","장안트윈","서울 동대문구 장안동 306-8",24,0,2,0,0,26
"105763","장안파크뷰","서울 동대문구 장안동 302-2",16,0,1,249,40,19
"106046","장안푸르미에(도시형)","서울 동대문구 장안동 466-5",147,0,1,393,51,17
"3376","장안현대홈타운1차","서울 동대문구 장안동 336",2182,0,22,308,21,2990
"17804","장안현대홈타운2차","서울 동대문구 장안동 569",193,0,3,274,28,237
"19223","장안현대홈타운3차","서울 동대문구 장안동 571",137,0,2,251,26,152
"22636","장안힐스테이트","서울 동대문구 장안동 329-2",859,0,11,249,15,1002
"102900","장안SM드림빌","서울 동대문구 장안동 360-2",18,0,1,229,39,28
"10976","장원","서울 성동구 마장동 767-1",38,0,1,289,31,48
"11833","장원","서울 성북구 정릉동 508-201",14,0,1,187,30,14
"9526","장원","서울 강북구 번동 148-500",32,0,2,299,41,0
"115645","장원라빌레뜨","서울 서초구 방배동 805-1",11,0,1,256,50,31
"105853","장원빌라트","서울 서초구 반포동 111-1",19,0,1,266,29,41
"22171","장위동원베네스트","서울 성북구 장위동 50-50",55,0,1,440,49,68
"9122","장은하이빌","서울 노원구 월계동 931",105,0,2,301,24,105
"18977","장은해그린","서울 동작구 사당동 1145",79,0,1,288,54,93
"13386","장인이즈빌","서울 강동구 길동 475",49,0,1,269,34,52
"19107","장자울","서울 강남구 신사동 593-21",18,0,1,280,47,22
"13914","장충","서울 중구 장충동2가 193-29",49,0,1,0,0,0
"102816","장충라임카운티","서울 중구 장충동1가 105-1",18,0,1,257,49,65
"15816","장충레지던스","서울 중구 장충동1가 106-1",15,0,1,175,44,41
"104115","장충상지리츠빌카일룸","서울 중구 장충동1가 104",19,0,1,169,33,88
"138685","장학파르크한남","서울 용산구 한남동 410",17,0,1,162,36,0
"19500","장한평월드메르디앙1차","서울 동대문구 장안동 573",123,0,2,249,23,141
"23817","장한평월드메르디앙2차","서울 동대문구 장안동 575",124,0,2,249,24,139
"115267","재연","서울 은평구 응암동 122-26",5,0,1,301,59,5
"103744","재훈","서울 양천구 신정동 884-6",12,0,1,248,44,13
"106895","전농마이바움(도시형)","서울 동대문구 전농동 647-65",27,0,1,183,58,11
"1254","전농삼성(전농삼성래미안)","서울 동대문구 전농동 155",463,0,7,0,0,611
"13766","전농신성미소지움","서울 동대문구 전농동 687",385,0,6,347,27,446
"346","전농우성","서울 동대문구 전농동 6",1234,0,15,228,19,1200
"23711","전농하우스스토리","서울 동대문구 전농동 32-4",60,0,1,541,53,165
"3276","전농SK","서울 동대문구 전농동 10",1830,0,16,275,20,2084
"106869","전자타운","서울 용산구 한강로2가 15-37",48,0,1,281,44,12
"16360","전자타운","서울 용산구 한강로3가 82",16,0,1,242,39,4
"3796","전철","서울 영등포구 신길동 1343",164,0,6,115,0,0
"864","점보","서울 용산구 이촌동 300-10",144,0,1,0,0,144
"101471","정광","서울 서초구 반포동 107-19",13,0,1,218,55,15
"15832","정동","서울 중구 정동 18-1",36,0,1,0,0,0
"27135","정동상림원","서울 중구 정동 15-6",98,28,3,354,46,155
"109073","정릉꿈에그린","서울 성북구 정릉동 1037",349,60,8,257,33,395
"1186","정릉대우","서울 성북구 정릉동 1021",791,0,7,349,29,648
"18543","정릉대주피오레2차","서울 성북구 정릉동 1032",169,0,4,173,23,183
"1188","정릉성원","서울 성북구 정릉동 1019",271,0,2,353,26,293
"587","정릉스카이쌍용","서울 성북구 정릉동 1014",406,0,3,373,28,454
"3538","정릉쌍용","서울 성북구 정릉동 1017",193,0,2,281,24,217
"589","정릉우방","서울 성북구 정릉동 1016",196,0,1,395,29,182
"590","정릉우성","서울 성북구 정릉동 1020",823,0,5,309,27,708
"23218","정릉우정에쉐르","서울 성북구 정릉동 1033",212,0,3,304,28,274
"1189","정릉중앙하이츠","서울 성북구 정릉동 809",261,0,4,268,30,210
"9539","정릉중앙하이츠빌1단지","서울 성북구 정릉동 494",433,0,7,277,21,467
"1190","정릉태영","서울 성북구 정릉동 1018",514,0,6,273,26,517
"13846","정릉푸르지오","서울 성북구 정릉동 406",403,0,7,249,18,448
"103836","정릉푸른","서울 성북구 정릉동 767-2",18,0,1,0,0,18
"3426","정릉풍림아이원","서울 성북구 정릉동 239",1971,0,28,256,22,2366
"24374","정릉한일유앤아이","서울 성북구 정릉동 1029",90,0,2,278,29,115
"11213","정릉힐스테이트","서울 성북구 정릉동 1025",355,0,7,299,19,397
"19629","정릉힐스테이트1차","서울 성북구 정릉동 1030",222,0,3,259,17,251
"23779","정릉힐스테이트3차","서울 성북구 정릉동 1031",522,0,19,179,23,601
"8596","정릉e-편한세상1차","서울 성북구 정릉동 1028",739,0,11,243,16,819
"25782","정릉e-편한세상2차","서울 성북구 정릉동 1035",527,0,10,235,23,638
"9195","정림","서울 서초구 방배동 434-3",17,0,1,272,50,24
"103125","정명","서울 은평구 신사동 38-30",19,0,1,285,59,23
"8669","정산(101동)","서울 강동구 암사동 441-10",19,0,1,297,29,26
"8670","정산(102,103동)","서울 강동구 암사동 441-2",60,0,2,0,0,53
"26684","정산파크뷰","서울 송파구 가락동 6-8",11,0,1,283,58,13
"127979","정석그라시아","서울 중구 오장동 90-8",27,0,1,598,57,14
"108968","정심","서울 금천구 독산동 182-1",17,0,1,297,58,17
"119931","정안타워빌","서울 성북구 정릉동 480-1",9,0,1,361,59,8
"105043","정암","서울 동대문구 장안동 363-11",11,0,1,202,39,12
"10712","정우","서울 용산구 이촌동 302-69",24,0,1,0,0,0
"23091","정우","서울 강서구 등촌동 570-11",24,0,1,0,0,30
"25694","정우","서울 중랑구 상봉동 269-7",18,0,1,277,51,19
"406","정우맨션","서울 마포구 도화동 536",90,0,1,0,0,0
"111195","정우아트빌","서울 송파구 방이동 134-1",26,0,2,0,0,26
"124131","정우펠리스(도시형)","서울 금천구 독산동 1011-2",24,0,2,246,57,19
"114605","정원","서울 강북구 수유동 282-20",18,0,1,199,49,18
"119017","정원","서울 양천구 신월동 113-14",15,0,1,148,29,0
"23089","정원","서울 강남구 역삼동 828-46",19,0,1,251,48,25
"134766","정원빌리지(도시형)","서울 송파구 가락동 197-7",18,0,2,0,0,14
"11176","정원쉐르빌","서울 마포구 합정동 371-3",16,0,1,257,36,16
"17133","정원팰리스(도시형)","서울 노원구 공릉동 586-1",40,0,4,199,45,32
"9602","정은","서울 동대문구 장안동 332-2",36,0,1,263,30,39
"111928","정은노블스","서울 은평구 대조동 197-9",8,0,1,331,59,6
"112834","정은노블스","서울 은평구 신사동 23-9",20,0,2,0,0,22
"24192","정은스카이빌(201동)","서울 동대문구 장안동 347-8",89,0,1,323,37,124
"106863","정은스카이빌1차","서울 양천구 신월동 1044",61,0,1,243,27,0
"101780","정은스카이빌2차","서울 양천구 신월동 1051",60,0,1,0,0,0
"11784","정은SKY빌","서울 양천구 신정동 1194-3",72,0,1,299,18,73
"11785","정은sky빌2차","서울 양천구 신정동 1304",80,0,1,292,24,83
"19244","정은sky빌3차","서울 양천구 신정동 1192-1",56,0,1,411,59,75
"111375","정익제이원","서울 은평구 불광동 484-56",36,0,1,499,59,20
"109936","정익제이원(15-114)","서울 은평구 대조동 15-114",26,0,1,497,59,20
"117484","정익제이원(186-12)","서울 은평구 대조동 186-12",54,0,1,497,58,26
"108417","정익제이원(4-6)","서울 은평구 대조동 4-6",28,0,1,499,59,18
"108683","정익제이원(6-26)","서울 은평구 대조동 6-26",27,0,1,499,59,19
"118247","정익제이원5차(도시형)","서울 은평구 불광동 486-14",27,0,1,499,59,23
"117421","정익제이타워(도시형)","서울 광진구 화양동 111-22",32,0,1,355,53,15
"101558","정진아트리움","서울 노원구 중계동 137-39",19,0,1,249,49,17
"112619","정호","서울 동작구 상도동 54-7",15,0,1,258,56,16
"128613","정호샤인빌","서울 동작구 노량진동 314-37",10,0,1,248,54,8
"24413","정호샤인빌","서울 영등포구 도림동 231-8",13,0,1,279,49,14
"132332","정호탑","서울 동작구 상도1동 564",10,0,1,264,59,12
"107827","정호힐사이드","서울 동작구 상도동 77-21",19,0,1,256,56,22
"122247","제네시스빌(도시형)","서울 서초구 방배동 593-1",8,0,1,149,53,7
"138762","제니더플래인엣명지","서울 은평구 응암동 676-20",16,0,1,249,47,9
"116178","제니스","서울 서대문구 연희동 171-10",18,0,1,199,42,16
"116179","제니스(131-2)","서울 서대문구 홍제동 131-2",29,0,1,249,44,28
"123808","제니스(도시형)","서울 성동구 도선동 132",18,0,1,457,54,3
"128559","제스트하우스","서울 마포구 아현동 282-3",12,0,1,357,55,7
"109134","제이드파크(도시형)","서울 동대문구 장안동 382-2",28,0,1,489,59,14
"109130","제이드파크(아)","서울 동대문구 장안동 382-2",12,0,1,489,59,6
"110748","제이드힐(도시형)","서울 용산구 이태원동 409",22,0,1,181,49,6
"22667","제이빌","서울 강남구 논현동 108-2",32,0,1,242,40,32
"124455","제이빌더스(도시형)","서울 양천구 목동 612-4",16,0,1,358,57,15
"132053","제이빌더스(도시형)","서울 강동구 암사동 479-13",106,0,7,191,57,79
"106466","제이슨","서울 동대문구 장안동 360-7",15,0,1,209,49,15
"126091","제이아델리아","서울 서대문구 연희동 81-6",5,0,1,268,53,12
"107303","제이에스","서울 동대문구 장안동 455-10",18,0,1,199,42,18
"134323","제이에스원-혜화","서울 성북구 삼선동1가 5",22,0,1,385,52,11
"128340","제이엘카운티","서울 강서구 방화동 612-71",9,0,1,336,58,8
"10349","제이월드","서울 강서구 내발산동 674-32",19,0,1,260,29,26
"11538","제이월드","서울 양천구 신정동 1020-3",28,0,1,298,43,28
"8570","제이월드","서울 강서구 화곡동 1037-27",36,0,1,265,39,37
"134763","제이제이파크(도시형)","서울 송파구 문정동 64-15",35,0,3,199,57,24
"120552","제이타운(도시형)","서울 동작구 대방동 394-4",24,0,1,414,56,12
"127495","제이타워(도시형)","서울 은평구 불광동 484-60",27,0,1,499,57,4
"123176","제이타워3(도시형)","서울 은평구 대조동 4-14",17,0,1,499,55,3
"121660","제이타워4(도시형)","서울 은평구 대조동 9-50",28,0,1,487,52,4
"131806","제이하우스","서울 용산구 한남동 774-3",10,0,1,88,29,33
"112312","제일","서울 서대문구 홍제동 470",34,0,1,256,31,37
"13274","제일","서울 성북구 삼선동3가 23",10,0,1,241,50,12
"13402","제일","서울 용산구 후암동 438-7",10,0,1,199,47,10
"16325","제일","서울 용산구 도원동 3-4",34,0,1,0,0,0
"382","제일","서울 동작구 사당동 240-15",296,0,3,174,18,236
"9151","제일","서울 강동구 천호동 361-1",62,0,1,256,35,64
"25061","제일골드타워","서울 영등포구 신길동 1515-2",20,0,1,348,49,20
"100468","제일맨션","서울 용산구 이촌동 302-61",24,0,1,263,35,0
"9515","제일신흥","서울 구로구 개봉동 359-22",15,0,2,0,0,0
"25060","제일에비앙","서울 강서구 화곡동 901-7",18,0,1,363,40,21
"105641","제일에비앙(885-1)","서울 양천구 신정동 885-1",16,0,1,193,59,10
"22173","제일에비앙(990-16)","서울 양천구 신정동 990-16",36,0,2,0,0,45
"112735","제일축산","서울 강동구 성내동 386-17",27,0,1,0,0,0
"10713","제일캐슬","서울 양천구 신월동 494-8",73,0,1,299,24,65
"14132","제창그로힐","서울 관악구 신림동 1728",91,0,1,248,26,95
"18550","제창그로힐","서울 관악구 봉천동 1722",85,0,1,223,42,93
"116950","젬스톤빌리지","서울 동대문구 장안동 335-7",27,0,1,599,59,22
"102523","젬스톤타운","서울 도봉구 창동 629-6",8,0,1,169,55,8
"111033","젬스톤타운","서울 강북구 미아동 103-183",12,0,1,219,48,12
"27246","젬스톤타운","서울 도봉구 쌍문동 594",14,0,1,290,45,14
"8734","조광","서울 양천구 신월동 558-1",19,0,1,342,43,25
"106029","조양휴캐슬(도시형)","서울 구로구 고척동 345",130,0,13,197,49,132
"19664","조은","서울 서대문구 북아현동 1-1201",32,0,2,0,0,35
"25057","조이너스","서울 강남구 역삼동 747-1",28,0,1,209,36,31
"130454","조이빌","서울 서대문구 홍은동 414-3",8,0,1,199,59,5
"24130","조이팰리스","서울 은평구 응암동 90-23",39,0,1,761,56,43
"109154","조인타운(도시형)","서울 영등포구 당산동 121-205",21,0,1,732,59,2
"128743","조일티아모3차(도시형)","서울 동대문구 장안동 324-4",20,0,2,186,47,16
"8818","조한","서울 서대문구 홍제동 458",26,0,1,297,27,30
"18211","조호그레이스","서울 중랑구 신내동 492-26",19,0,1,234,58,17
"119726","조호그레이스(492-5)","서울 중랑구 신내동 492-5",12,0,1,293,52,13
"25690","종로1가대성스카이렉스","서울 종로구 견지동 110",54,0,1,726,59,193
"105930","종로동광모닝스카이(도시형)","서울 종로구 숭인동 1421-1",80,0,1,699,59,24
"23271","종로센트레빌","서울 종로구 숭인동 2-1",416,0,6,187,22,514
"105941","종로아인스빌(도시형)","서울 종로구 숭인동 1392-1",42,0,1,749,59,14
"131744","종로웰라이프","서울 종로구 창신동 302-1",22,0,1,338,59,11
"105926","종로중흥S클래스(도시형)","서울 종로구 숭인동 202-3",144,0,1,592,56,37
"24938","종로청계힐스테이트","서울 종로구 숭인동 766",288,0,6,252,24,342
"133562","종로하이뷰디아트(도시형)","서울 종로구 관수동 98-1",24,0,1,598,59,11
"106285","종로UK201(도시형)","서울 종로구 숭인동 201-11",74,0,1,517,59,14
"122256","종암반석(도시형)","서울 성북구 종암동 67-15",10,0,1,235,47,7
"1192","종암선경","서울 성북구 종암동 34-3",238,0,2,309,33,250
"8196","종암아이파크1차","서울 성북구 종암동 130",513,0,7,222,17,576
"11635","종암아이파크2차","서울 성북구 종암동 131",782,0,15,227,17,917
"22836","종암우림카이저팰리스","서울 성북구 종암동 132",161,0,2,448,59,294
"1191","종암SK","서울 성북구 종암동 104-1",1318,0,6,369,25,1691
"27283","종암SK뷰2차","서울 성북구 종암동 135",393,68,6,244,20,454
"104724","종인아네스트","서울 영등포구 대림동 778-43",18,0,1,247,35,20
"104146","종인아네스트(409-3)","서울 동작구 상도동 409-3",18,0,1,199,33,17
"105915","종인아네스트(7-92)","서울 동작구 상도동 7-92",17,0,1,199,40,17
"102942","종인아네스트(도시형)","서울 구로구 구로동 110",60,0,1,826,56,25
"120411","종현아트빌","서울 관악구 신림동 704-44",7,0,1,268,57,2
"103825","좋은","서울 성북구 성북동 179-96",19,0,1,131,29,24
"112196","좋은사람좋은집(도시형)","서울 강남구 역삼동 706-12",26,0,1,620,57,8
"104378","주건드림빌","서울 양천구 신정동 1302",25,0,1,272,24,27
"161","주공14단지","서울 금천구 독산동 1088",840,0,5,186,12,840
"314","주공17단지","서울 도봉구 창동 38",1980,0,11,0,0,537
"102830","주공18단지","서울 도봉구 창동 30",910,0,13,138,13,634
"317","주공19단지","서울 도봉구 창동 33",1764,0,12,164,0,1073
"3379","주공1단지","서울 동대문구 휘경동 57",1224,0,13,257,20,2513
"100207","주공2단지","서울 동대문구 휘경동 57",800,0,7,0,0,1200
"902","주공고층3단지","서울 강동구 둔촌동 174-1",1480,0,25,0,0,1468
"1297","주공고층4단지","서울 강동구 둔촌동 172-1",2180,0,37,0,0,2180
"1299","주공저층1단지","서울 강동구 둔촌동 170-1",1370,0,47,0,0,959
"901","주공저층2단지","서울 강동구 둔촌동 174-1",900,0,36,0,0,630
"13076","주미","서울 용산구 보광동 260-6",54,0,1,138,0,0
"26698","주성","서울 송파구 문정동 61-11",12,0,1,288,53,13
